Simulation level:metapop
Simulation finished in 121.94 s
Outputs stored in outputs/counts.csv
         250768863 function calls (217796981 primitive calls) in 123.470 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 add.py:675(<listcomp>)
        9    0.000    0.000    0.000    0.000 symbol.py:498(<listcomp>)
        1    0.000    0.000    0.000    0.000 boolalg.py:19(Boolean)
       10    0.000    0.000    0.000    0.000 boolalg.py:195(__nonzero__)
        6    0.000    0.000    0.000    0.000 boolalg.py:254(__hash__)
        4    0.000    0.000    0.000    0.000 exprtools.py:31(_monotonic_sign)
        1    0.000    0.000    0.000    0.000 ask.py:272(rational)
        1    0.000    0.000    0.000    0.000 monomials.py:278(MonomialOps)
        1    0.000    0.000    0.000    0.000 ring.py:10(Ring)
        1    0.000    0.000    0.000    0.000 stringpict.py:361(prettyForm)
        1    0.000    0.000    0.000    0.000 alphabets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathml.py:16(MathMLPrinter)
        1    0.000    0.000    0.000    0.000 sets.py:585(ProductSet)
        1    0.000    0.000    0.000    0.000 sets.py:1447(Intersection)
        1    0.000    0.000    0.000    0.000 sets.py:1800(UniversalSet)
        1    0.000    0.000    0.000    0.000 fancysets.py:1067(ComplexRegion)
        1    0.000    0.000    0.000    0.000 cxxcode.py:97(CXX98CodePrinter)
        1    0.000    0.000    0.000    0.000 tableform.py:9(TableForm)
        1    0.000    0.000    0.000    0.000 mpelements.py:45(MPContext)
        1    0.000    0.000    0.000    0.000 numbers.py:777(catalan)
        1    0.000    0.000    0.000    0.000 complexes.py:378(Abs)
        1    0.000    0.000    0.000    0.000 trigonometric.py:1442(ReciprocalTrigonometricFunction)
        1    0.000    0.000    0.000    0.000 gamma_functions.py:747(loggamma)
        1    0.000    0.000    0.000    0.000 error_functions.py:946(Ei)
        1    0.000    0.000    0.000    0.000 error_functions.py:1460(Li)
        1    0.000    0.000    0.000    0.000 hyper.py:66(hyper)
        1    0.000    0.000    0.000    0.000 hyper.py:315(meijerg)
        1    0.000    0.000    0.000    0.000 hyper.py:1022(HyperRep_sinasin)
        1    0.000    0.000    0.000    0.000 tensor_functions.py:84(KroneckerDelta)
        1    0.000    0.000    0.000    0.000 magic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rootoftools.py:752(RootSum)
        1    0.000    0.000    0.000    0.000 hyperexpand.py:480(Hyper_Function)
        1    0.000    0.000    0.000    0.000 hyperexpand.py:1334(ReduceOrder)
        1    0.000    0.000    0.000    0.000 gruntz.py:153(SubsSet)
        1    0.000    0.000    0.000    0.000 lambdarepr.py:7(LambdaPrinter)
        1    0.000    0.000    0.000    0.000 lambdarepr.py:285(NumExprPrinter)
        1    0.000    0.000    0.000    0.000 common.py:2136(_MinimalMatrix)
        1    0.000    0.000    0.000    0.000 dense.py:39(DenseMatrix)
        1    0.000    0.000    0.000    0.000 dense.py:409(MutableDenseMatrix)
        1    0.000    0.000    0.000    0.000 immutable.py:16(ImmutableDenseMatrix)
        1    0.000    0.000    0.000    0.000 trace.py:8(Trace)
        1    0.000    0.000    0.000    0.000 integrals.py:28(Integral)
       22    0.000    0.000    0.000    0.000 manualintegrate.py:67(evaluates)
        1    0.000    0.000    0.000    0.000 entity.py:58(GeometryEntity)
        1    0.000    0.000    0.000    0.000 plane.py:25(Plane)
        1    0.000    0.000    0.000    0.000 class_registry.py:17(__setattr__)
       30    0.000    0.000    0.000    0.000 typing.py:176(<listcomp>)
        1    0.000    0.000    0.000    0.000 csv.py:81(DictReader)
        1    0.000    0.000    0.000    0.000 _parser.py:247(parserinfo)
        1    0.000    0.000    0.000    0.000 _parser.py:400(_ymd)
        1    0.000    0.000    0.000    0.000 nodes.py:76(EvalContext)
        1    0.000    0.000    0.000    0.000 utils.py:306(LRUCache)
        1    0.000    0.000    0.000    0.000 __init__.py:183(dumps)
        3    0.000    0.000    0.000    0.000 runtime.py:279(_all)
       26    0.000    0.000    0.000    0.000 lexer.py:142(<lambda>)
        1    0.000    0.000    0.000    0.000 compiler.py:322(buffer)
        1    0.000    0.000    0.000    0.000 idtracking.py:140(dump_param_targets)
        1    0.000    0.000    0.000    0.000 idtracking.py:239(visit_Macro)
        1    0.000    0.000    0.000    0.000 idtracking.py:203(FrameSymbolVisitor)
        1    0.000    0.000    0.000    0.000 loaders.py:421(ModuleLoader)
        1    0.000    0.000    0.000    0.000 coroutines.py:35(CoroWrapper)
        1    0.000    0.000    0.000    0.000 sslproto.py:284(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 queues.py:20(Queue)
        1    0.000    0.000    0.000    0.000 selector_events.py:566(_SelectorTransport)
        1    0.000    0.000    0.000    0.000 misc.py:351(PythonRandomInterface)
        1    0.000    0.000    0.000    0.000 decorator.py:80(FunctionMaker)
        1    0.000    0.000    0.000    0.000 heaps.py:304(BinaryHeap)
        8    0.000    0.000    0.000    0.000 graph.py:430(__len__)
       12    0.000    0.000    0.000    0.000 coreviews.py:50(__iter__)
        1    0.000    0.000    0.000    0.000 coreviews.py:24(AtlasView)
        8    0.000    0.000    0.000    0.000 reportviews.py:342(__call__)
        1    0.000    0.000    0.000    0.000 csr.py:20(csr_matrix)
        2    0.000    0.000    0.000    0.000 dag.py:192(<listcomp>)
        1    0.000    0.000    0.000    0.000 planarity.py:201(LRPlanarity)
        1    0.000    0.000    0.000    0.000 ElementTree.py:124(Element)
        1    0.000    0.000    0.000    0.000 matfuncs.py:187(MatrixPowerOperator)
        1    0.000    0.000    0.000    0.000 tzinfo.py:18(memorized_timedelta)
        8    0.000    0.000    0.000    0.000 config.py:796(inner)
       16    0.000    0.000    0.000    0.000 __init__.py:883(<genexpr>)
        6    0.000    0.000    0.000    0.000 nanops.py:84(__init__)
        1    0.000    0.000    0.000    0.000 integer.py:32(_IntegerDtype)
       16    0.000    0.000    0.000    0.000 strings.py:1896(do_copy)
        3    0.000    0.000    0.000    0.000 interval.py:1262(_setop)
        1    0.000    0.000    0.000    0.000 blocks.py:1623(NonConsolidatableMixIn)
        1    0.000    0.000    0.000    0.000 blocks.py:2214(DatetimeBlock)
        1    0.000    0.000    0.000    0.000 blocks.py:2385(DatetimeTZBlock)
        1    0.000    0.000    0.000    0.000 blocks.py:2619(TimeDeltaBlock)
        1    0.000    0.000    0.000    0.000 common.py:430(BytesZipFile)
        1    0.000    0.000    0.000    0.000 message.py:945(MIMEPart)
        1    0.000    0.000    0.000    0.000 __init__.py:629(Stack)
        1    0.000    0.000    0.000    0.000 rcsetup.py:178(validate_axisbelow)
        4    0.000    0.000    0.000    0.000 rcsetup.py:300(<listcomp>)
        5    0.000    0.000    0.000    0.000 fontconfig_pattern.py:145(<listcomp>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:638(__iter__)
       26    0.000    0.000    0.000    0.000 pyparsing.py:688(haskeys)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3781(parseImpl)
       33    0.000    0.000    0.000    0.000 pyparsing.py:4214(<genexpr>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:6667(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:56(_ColorMapping)
       11    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
        1    0.000    0.000    0.000    0.000 transforms.py:1725(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1718(AffineBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1865(Affine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2344(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 lines.py:1348(VertexSelector)
        1    0.000    0.000    0.000    0.000 afm.py:390(AFM)
        8    0.000    0.000    0.000    0.000 mathtext.py:1853(__init__)
        1    0.000    0.000    0.000    0.000 gridspec.py:30(GridSpecBase)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:10(Gcf)
        1    0.000    0.000    0.000    0.000 backend_tools.py:562(ToolViewsPositions)
        1    0.000    0.000    0.000    0.000 grouper.py:217(Grouping)
        1    0.000    0.000    0.000    0.000 merge.py:546(_MergeOperation)
        1    0.000    0.000    0.000    0.000 parsers.py:2230(PythonParser)
        1    0.000    0.000    0.000    0.000 date_converters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _xlrd.py:10(_XlrdReader)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:7(_XlsxStyler)
        1    0.000    0.000    0.000    0.000 html.py:138(_HtmlFrameParser)
        3    0.000    0.000    0.000    0.000 pytables.py:1700(set_name)
        1    0.000    0.000    0.000    0.000 pytables.py:32(Term)
        1    0.000    0.000    0.000    0.000 pytables.py:68(BinOp)
        5    0.000    0.000    0.000    0.000 expr.py:162(_compose2)
        1    0.000    0.000    0.000    0.000 sasreader.py:3(<module>)
       20    0.000    0.000    0.000    0.000 settings.py:142(convert_bool)
        1    0.000    0.000    0.000    0.000 settings.py:204(convert_logging)
       18    0.000    0.000    0.000    0.000 settings.py:328(__get__)
        1    0.000    0.000    0.000    0.000 version.py:68(LegacyVersion)
        1    0.000    0.000    0.000    0.000 has_props.py:239(HasProps)
       46    0.000    0.000    0.000    0.000 palettes.py:416(<lambda>)
        2    0.000    0.000    0.000    0.000 palettes.py:590(Greens256)
        2    0.000    0.000    0.000    0.000 palettes.py:622(Oranges256)
        2    0.000    0.000    0.000    0.000 palettes.py:654(Reds256)
       20    0.000    0.000    0.000    0.000 palettes.py:875(Set3_12)
        2    0.000    0.000    0.000    0.000 palettes.py:988(Viridis256)
       36    0.000    0.000    0.000    0.000 palettes.py:1128(Category20b_20)
        1    0.000    0.000    0.000    0.000 numeric.py:68(Interval)
        1    0.000    0.000    0.000    0.000 datetime.py:117(TimeDelta)
        1    0.000    0.000    0.000    0.000 compiler.py:146(CoffeeScript)
        1    0.000    0.000    0.000    0.000 tickers.py:67(ContinuousTicker)
        1    0.000    0.000    0.000    0.000 callbacks.py:57(OpenURL)
        1    0.000    0.000    0.000    0.000 filters.py:93(GroupFilter)
        1    0.000    0.000    0.000    0.000 arrow_heads.py:57(OpenHead)
        1    0.000    0.000    0.000    0.000 arrow_heads.py:89(TeeHead)
        1    0.000    0.000    0.000    0.000 axes.py:215(LogAxis)
        1    0.000    0.000    0.000    0.000 expressions.py:85(CumSum)
        1    0.000    0.000    0.000    0.000 map_plots.py:53(MapOptions)
        1    0.000    0.000    0.000    0.000 tools.py:1225(HelpTool)
        1    0.000    0.000    0.000    0.000 inputs.py:58(InputWidget)
        1    0.000    0.000    0.000    0.000 simulation.py:197(Simulation)
        1    0.000    0.000    0.000    0.000 std.py:71(TqdmDefaultWriteLock)
        5    0.000    0.000    0.000    0.000 utils.py:8(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:147(__eq__)
        1    0.000    0.000    0.000    0.000 utils.py:139(Comparable)
        1    0.000    0.000    0.000    0.000 configparser.py:1234(SectionProxy)
        3    0.000    0.000    0.000    0.000 _collections.py:725(__init__)
        2    0.000    0.000    0.000    0.000 langhelpers.py:800(__init__)
        2    0.000    0.000    0.000    0.000 functions.py:287(__init__)
        1    0.000    0.000    0.000    0.000 functions.py:796(percent_rank)
        1    0.000    0.000    0.000    0.000 sqltypes.py:48(Comparator)
        3    0.000    0.000    0.000    0.000 sqltypes.py:129(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:351(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:394(Integer)
        1    0.000    0.000    0.000    0.000 sqltypes.py:776(Date)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2037(JSONElementType)
        1    0.000    0.000    0.000    0.000 elements.py:1735(True_)
        1    0.000    0.000    0.000    0.000 elements.py:1801(ClauseList)
        1    0.000    0.000    0.000    0.000 elements.py:3985(__new__)
        2    0.000    0.000    0.000    0.000 operators.py:1346(is_boolean)
        1    0.000    0.000    0.000    0.000 annotation.py:18(Annotated)
        4    0.000    0.000    0.000    0.000 base.py:281(__init__)
        2    0.000    0.000    0.000    0.000 registry.py:147(__init__)
        1    0.000    0.000    0.000    0.000 pool.py:1104(QueuePool)
        1    0.000    0.000    0.000    0.000 pool.py:1302(StaticPool)
        1    0.000    0.000    0.000    0.000 log.py:61(InstanceLogger)
        1    0.000    0.000    0.000    0.000 interfaces.py:19(PoolListener)
        1    0.000    0.000    0.000    0.000 compiler.py:53(<setcomp>)
        1    0.000    0.000    0.000    0.000 base.py:2191(OptionEngine)
        1    0.000    0.000    0.000    0.000 threadlocal.py:41(TLEngine)
        1    0.000    0.000    0.000    0.000 views.py:252(StructuredView)
        1    0.000    0.000    0.000    0.000 synchronize.py:210(Condition)
        1    0.000    0.000    0.000    0.000 {method 'rfind' of 'bytes' objects}
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
       14    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
        1    0.000    0.000    0.000    0.000 {built-in method posix.WIFSIGNALED}
        3    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 codecs.py:94(__new__)
        1    0.000    0.000    0.000    0.000 os.py:804(fsencode)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:92(__subclasshook__)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:271(__subclasshook__)
        1    0.000    0.000    0.000    0.000 webbrowser.py:265(Mozilla)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
        1    0.000    0.000    0.000    0.000 enum.py:42(_make_class_unpicklable)
       13    0.000    0.000    0.000    0.000 enum.py:901(<lambda>)
        4    0.000    0.000    0.000    0.000 mixins.py:55(_unary_method)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        3    0.000    0.000    0.000    0.000 threading.py:243(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:204(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:728(_newname)
        1    0.000    0.000    0.000    0.000 tokenize.py:339(_get_normal_name)
        3    0.000    0.000    0.000    0.000 datetime.py:41(_days_before_year)
        1    0.000    0.000    0.000    0.000 doctest.py:497(DocTest)
