Simulation level:metapop
Simulation finished in 107.32 s
Outputs stored in outputs/counts.csv
         238129223 function calls (202679393 primitive calls) in 110.198 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-708>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-709>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-710>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-712>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-714>:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:306(_CountryTimezoneDict)
        1    0.000    0.000    0.000    0.000 __init__.py:365(_CountryNameDict)
        1    0.000    0.000    0.000    0.000 exceptions.py:11(UnknownTimeZoneError)
        1    0.000    0.000    0.000    0.000 exceptions.py:27(InvalidTimeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:42(NonExistentTimeError)
        2    0.000    0.000    0.000    0.000 lazy.py:91(LazyList)
        2    0.000    0.000    0.000    0.000 lazy.py:144(LazySet)
        1    0.000    0.000    0.000    0.000 config.py:181(DictWrapper)
        1    0.000    0.000    0.000    0.000 dtypes.py:164(CategoricalDtypeType)
        1    0.000    0.000    0.000    0.000 generic.py:81(_ABCGeneric)
        1    0.000    0.000    0.000    0.000 __init__.py:16(UnsupportedFunctionCall)
        1    0.000    0.000    0.000    0.000 __init__.py:33(ParserError)
        1    0.000    0.000    0.000    0.000 __init__.py:47(DtypeWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:105(EmptyDataError)
        1    0.000    0.000    0.000    0.000 __init__.py:112(ParserWarning)
        1    0.000    0.000    0.000    0.000 common.py:31(SettingWithCopyError)
        1    0.000    0.000    0.000    0.000 common.py:35(SettingWithCopyWarning)
        1    0.000    0.000    0.000    0.000 sorting.py:274(_KeyMapper)
        1    0.000    0.000    0.000    0.000 algorithms.py:1139(SelectNSeries)
        1    0.000    0.000    0.000    0.000 algorithms.py:1209(SelectNFrame)
        1    0.000    0.000    0.000    0.000 accessor.py:153(CachedAccessor)
        1    0.000    0.000    0.000    0.000 base.py:147(GroupByError)
        1    0.000    0.000    0.000    0.000 base.py:151(DataError)
        1    0.000    0.000    0.000    0.000 base.py:155(SpecificationError)
        1    0.000    0.000    0.000    0.000 nanops.py:43(set_use_bottleneck)
        6    0.000    0.000    0.000    0.000 nanops.py:84(__init__)
        1    0.000    0.000    0.000    0.000 frequencies.py:491(_TimedeltaFrequencyInferer)
        1    0.000    0.000    0.000    0.000 offsets.py:473(SingleConstructorOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:1161(BusinessMonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1170(BusinessMonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1882(BQuarterEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1908(QuarterEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:2005(BYearBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:2026(YearBegin)
        1    0.000    0.000    0.000    0.000 base.py:164(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 sparse.py:1952(BaseAccessor)
        1    0.000    0.000    0.000    0.000 multi.py:94(MultiIndexPyIntEngine)
        1    0.000    0.000    0.000    0.000 indexing.py:50(_IndexSlice)
        1    0.000    0.000    0.000    0.000 indexing.py:98(IndexingError)
        1    0.000    0.000    0.000    0.000 blocks.py:2093(FloatBlock)
        1    0.000    0.000    0.000    0.000 blocks.py:2173(IntBlock)
        1    0.000    0.000    0.000    0.000 client.py:1426(HTTPException)
        1    0.000    0.000    0.000    0.000 client.py:1431(NotConnected)
        1    0.000    0.000    0.000    0.000 client.py:1434(InvalidURL)
        1    0.000    0.000    0.000    0.000 client.py:1437(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 client.py:1442(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 client.py:1445(UnimplementedFileMode)
        1    0.000    0.000    0.000    0.000 client.py:1463(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 client.py:1466(CannotSendRequest)
        1    0.000    0.000    0.000    0.000 client.py:1469(CannotSendHeader)
        1    0.000    0.000    0.000    0.000 client.py:1472(ResponseNotReady)
        1    0.000    0.000    0.000    0.000 client.py:1475(BadStatusLine)
        1    0.000    0.000    0.000    0.000 client.py:1482(LineTooLong)
        1    0.000    0.000    0.000    0.000 client.py:1487(RemoteDisconnected)
        1    0.000    0.000    0.000    0.000 message.py:1168(EmailMessage)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 request.py:611(BaseHandler)
        1    0.000    0.000    0.000    0.000 request.py:647(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 request.py:793(ProxyHandler)
        1    0.000    0.000    0.000    0.000 request.py:899(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 request.py:1212(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1224(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1384(UnknownHandler)
        1    0.000    0.000    0.000    0.000 request.py:1442(FileHandler)
        1    0.000    0.000    0.000    0.000 request.py:1499(FTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1557(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1610(DataHandler)
        1    0.000    0.000    0.000    0.000 accessors.py:288(PeriodProperties)
        1    0.000    0.000    0.000    0.000 accessors.py:309(CombinedDatetimelikeProperties)
        1    0.000    0.000    0.000    0.000 __init__.py:250(IgnoredKeywordWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:609(maxdict)
        1    0.000    0.000    0.000    0.000 __init__.py:1784(TimeoutError)
        1    0.000    0.000    0.000    0.000 __init__.py:1876(_str_equal)
        1    0.000    0.000    0.000    0.000 deprecation.py:6(MatplotlibDeprecationWarning)
        1    0.000    0.000    0.000    0.000 rcsetup.py:103(validate_any)
        1    0.000    0.000    0.000    0.000 rcsetup.py:153(validate_float_or_None)
        1    0.000    0.000    0.000    0.000 rcsetup.py:168(validate_string_or_None)
        1    0.000    0.000    0.000    0.000 rcsetup.py:190(validate_dpi)
        1    0.000    0.000    0.000    0.000 rcsetup.py:209(validate_int_or_None)
        1    0.000    0.000    0.000    0.000 rcsetup.py:249(validate_backend)
        1    0.000    0.000    0.000    0.000 rcsetup.py:256(validate_qt4)
        1    0.000    0.000    0.000    0.000 rcsetup.py:262(validate_qt5)
        1    0.000    0.000    0.000    0.000 rcsetup.py:283(validate_nseq_float)
        1    0.000    0.000    0.000    0.000 rcsetup.py:309(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:413(validate_aspect)
        1    0.000    0.000    0.000    0.000 rcsetup.py:596(validate_svg_fonttype)
        1    0.000    0.000    0.000    0.000 rcsetup.py:644(validate_sketch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:260(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:448(ParseFatalException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1734(_UnboundedCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1757(_FifoCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2802(Token)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2810(Empty)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2834(Literal)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2873(_SingleCharLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2960(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2983(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2996(CloseMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3224(_WordRegex)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3675(_PositionToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3739(LineEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3774(StringEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3812(WordEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3974(_ErrorStop)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4520(PrecededBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4697(OneOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4763(_NullToken)
        4    0.000    0.000    0.000    0.000 pyparsing.py:5227(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6737(Latin1)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6741(LatinA)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6745(LatinB)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6749(Greek)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6757(Cyrillic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6761(Chinese)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6769(Kanji)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6773(Hiragana)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6777(Katakana)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6781(Korean)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6785(CJK)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6793(Arabic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6801(Devanagari)
        1    0.000    0.000    0.000    0.000 colors.py:765(ListedColormap)
        1    0.000    0.000    0.000    0.000 colors.py:1236(BoundaryNorm)
        1    0.000    0.000    0.000    0.000 cycler.py:145(change_key)
        1    0.000    0.000    0.000    0.000 docstring.py:61(Appender)
        1    0.000    0.000    0.000    0.000 transforms.py:2654(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2675(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2821(TransformedPatchPath)
        1    0.000    0.000    0.000    0.000 collections.py:1658(PatchCollection)
        3    0.000    0.000    0.000    0.000 _cm.py:96(get_color_function)
        1    0.000    0.000    0.000    0.000 contour.py:37(ClabelText)
        1    0.000    0.000    0.000    0.000 ticker.py:371(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:391(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:410(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:431(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1043(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:1059(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 ticker.py:1124(LogFormatterSciNotation)
        1    0.000    0.000    0.000    0.000 ticker.py:1144(LogitFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1669(Base)
        1    0.000    0.000    0.000    0.000 ticker.py:1767(_Edge_integer)
        1    0.000    0.000    0.000    0.000 ticker.py:2521(AutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2604(OldAutoLocator)
        1    0.000    0.000    0.000    0.000 patches.py:1955(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2093(RArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2158(Round)
        1    0.000    0.000    0.000    0.000 patches.py:2220(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:2692(SimpleEvent)
        1    0.000    0.000    0.000    0.000 patches.py:2807(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:2907(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:3001(Bar)
        1    0.000    0.000    0.000    0.000 patches.py:3356(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3375(CurveB)
        1    0.000    0.000    0.000    0.000 patches.py:3413(CurveFilledA)
        1    0.000    0.000    0.000    0.000 patches.py:3433(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3453(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3473(_Bracket)
        1    0.000    0.000    0.000    0.000 patches.py:3628(BarAB)
        1    0.000    0.000    0.000    0.000 dviread.py:580(Vf)
        1    0.000    0.000    0.000    0.000 dviread.py:711(Tfm)
        1    0.000    0.000    0.000    0.000 mathtext.py:217(MathtextBackendPs)
        1    0.000    0.000    0.000    0.000 mathtext.py:314(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 mathtext.py:1053(StixSansFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:1244(FontConstantsBase)
        1    0.000    0.000    0.000    0.000 mathtext.py:1291(STIXFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1300(STIXSansFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1307(DejaVuSerifFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1311(DejaVuSansFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1352(MathTextWarning)
        1    0.000    0.000    0.000    0.000 mathtext.py:1385(Box)
        1    0.000    0.000    0.000    0.000 mathtext.py:1503(Accent)
        1    0.000    0.000    0.000    0.000 mathtext.py:1807(Vrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1889(Fill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1893(Filll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1897(NegFil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1905(NegFilll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1913(HCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1922(VCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1959(SubSuperCluster)
        5    0.000    0.000    0.000    0.000 texmanager.py:96(<genexpr>)
        1    0.000    0.000    0.000    0.000 blocking_input.py:231(BlockingContourLabeler)
        1    0.000    0.000    0.000    0.000 backend_tools.py:309(ToolCursorPosition)
        1    0.000    0.000    0.000    0.000 backend_tools.py:714(ViewsPositionsBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:753(ConfigureSubplotsBase)
        1    0.000    0.000    0.000    0.000 widgets.py:2751(Lasso)
        1    0.000    0.000    0.000    0.000 ops.py:927(SeriesSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:932(FrameSplitter)
        1    0.000    0.000    0.000    0.000 engines.py:15(NumExprClobberingError)
        1    0.000    0.000    0.000    0.000 engines.py:96(NumExprEngine)
        1    0.000    0.000    0.000    0.000 common.py:37(NameResolutionError)
        1    0.000    0.000    0.000    0.000 ops.py:572(FuncNode)
        1    0.000    0.000    0.000    0.000 merge.py:1412(_OrderedMerge)
